            15.049            8.43657            5.96186          0.0381363            6.02319          0.0160926                  3            3.01964          0.0107552 
             15.15            8.39601            5.93291          0.0670942            6.02323          0.0161294                  3            3.01968          0.0100771 
            15.251            8.34556            5.89669            0.10331            6.02326          0.0161676                  3            3.01972         0.00880065 
            15.352             8.2852            5.85304            0.14696             6.0233          0.0162077                  3            3.01975         0.00660073 
            15.453            8.21487            5.80174           0.198261            6.02334            0.01625                  3            3.01979         0.00304164 
            15.554            8.13454            5.74252           0.257476            6.02338           0.016295                  3            3.01984         0.00245426 
            15.655            8.04421            5.67508           0.324918            6.02342          0.0163435                  3            3.01988          0.0106481 
            15.756            7.94386            5.59904           0.400956            6.02346           0.016396                  3            3.01993          0.0225391 
            15.857            7.83358            5.51398           0.486024            6.02351          0.0164536                  3            3.01998          0.0394352 
            15.958             7.7135            5.41937           0.580626            6.02356          0.0165173                  3            3.02004           0.063042 
            16.059            7.58385            5.31466           0.685344            6.02361          0.0165883                  3             3.0201          0.0955705 
             16.16            7.44507            5.19915           0.800847            6.02367          0.0166684                  3            3.02017           0.139857 
            16.261            7.29782             5.0721           0.927895            6.02373          0.0167595                  3            3.02024           0.199474 
            16.362             7.1431            4.93266            1.06734            6.02379           0.016864                  3            3.02033           0.278786 
            16.463            6.98247            4.77991            1.22009            6.02386          0.0169849                  3            3.02042           0.382839 
            16.564            6.81815            4.61287            1.38713            6.02394          0.0171252                  3            3.02053           0.516877 
            16.665             6.6534            4.43062            1.56938            6.02403          0.0172886                  3            3.02066           0.685152 
            16.766            6.49272            4.23242            1.76758            6.02413          0.0174782                  3            3.02081           0.888565 
            16.867            6.34219            4.01793            1.98207            6.02425          0.0176961                  3            3.02097            1.12085 
            16.968            6.20952            3.78755            2.21245            6.02438          0.0179413                  3            3.02116            1.36398 
            17.069            6.10365            3.54282            2.45718            6.02453          0.0182087                  3            3.02137            1.58567 
             17.17            6.03355            3.28682            2.71318             6.0247          0.0184874                  3            3.02159            1.74458 
            17.271            6.00634            3.02426            2.97574             6.0249          0.0187617                  3            3.02183            1.80696 
            17.372            6.02508            2.76114            3.23886            6.02513          0.0190149                  3            3.02207            1.76855 
            17.473             6.0875            2.50408            3.49592            6.02539           0.019234                  3            3.02231            1.66424 
            17.574            6.18619            2.25945            3.74055            6.02568          0.0194132                  3            3.02255            1.55391 
            17.675            6.31025            2.03282            3.96718            6.02601          0.0195539                  3            3.02278            1.49402 
            17.776            6.44729            1.82876            4.17124            6.02636          0.0196618                  3            3.02301            1.51541 
            17.877            6.58511            1.65095            4.34905            6.02674          0.0197441                  3            3.02324            1.61756 
            17.978            6.71268            1.50232            4.49768            6.02713          0.0198079                  3            3.02347            1.77565 
            18.079            6.82073            1.38522            4.61478            6.02754          0.0198588                  3             3.0237            1.95224 
             18.18            6.90197            1.30144            4.69856            6.02797          0.0199013                  3            3.02393            2.10828 
            18.281            6.95125            1.25227            4.74773             6.0284          0.0199388                  3            3.02417            2.21137 
            18.382            6.96554            1.23844            4.76156            6.02883           0.019974                  3             3.0244            2.24101 
            18.483            6.94402            1.26016            4.73984            6.02927          0.0200095                  3            3.02464            2.19137 
            18.584            6.88803            1.31707            4.68293             6.0297          0.0200478                  3            3.02487            2.07202 
            18.685            6.80109            1.40827            4.59173            6.03012          0.0200917                  3            3.02511            1.90663 
            18.786            6.68885            1.53235            4.46765            6.03053          0.0201449                  3            3.02534            1.72958 
            18.887            6.55901            1.68736            4.31264            6.03092          0.0202119                  3            3.02556             1.5801 
            18.988            6.42121            1.87085            4.12915            6.03129          0.0202988                  3            3.02579            1.49338 
            19.089            6.28669            2.07971            3.92029            6.03163          0.0204126                  3            3.02602            1.48943 
             19.19             6.1677            2.31011            3.68989            6.03194          0.0205602                  3            3.02625            1.56212 
            19.291            6.07633             2.5573             3.4427            6.03223          0.0207469                  3            3.02649            1.67446 
            19.392            6.02281            2.81556            3.18444            6.03248          0.0209726                  3            3.02673            1.76787 
            19.493            6.01352            3.07846            2.92154             6.0327            0.02123                  3            3.02697            1.78651 
            19.594            6.04962            3.33952            2.66048            6.03289          0.0215054                  3             3.0272            1.70369 
            19.695            6.12715            3.59297            2.40703            6.03306          0.0217819                  3            3.02742            1.53087 
            19.796            6.23855            3.83449            2.16551            6.03321          0.0220449                  3            3.02763            1.30437 
            19.897            6.37483            4.06133            1.93867            6.03333          0.0222845                  3            3.02781            1.06391 
            19.998            6.52731            4.27223            1.72777            6.03345          0.0224964                  3            3.02797           0.838543 
            20.099            6.68865            4.46694            1.53306            6.03354          0.0226806                  3            3.02811           0.643483 
              20.2            6.85314             4.6459             1.3541            6.03363          0.0228392                  3            3.02823           0.483249 
            20.301            7.01655             4.8099             1.1901            6.03371          0.0229755                  3            3.02834           0.356138 
            20.402            7.17585            4.95988            1.04012            6.03378           0.023093                  3            3.02844           0.257684 
            20.503            7.32897            5.09678           0.903219            6.03384          0.0231948                  3            3.02852           0.182723 
            20.604            7.47449            5.22151           0.778486             6.0339          0.0232837                  3            3.02859             0.1264 
